X,Y,pop_defacto_2020
-18993.77,-10516.90,147.32
-18793.77,-10516.90,208.87
-18593.77,-10516.90,179.05
-18393.77,-10516.90,225.24
-18193.77,-10516.90,117.90
-17993.77,-10516.90,98.11
-17793.77,-10516.90,84.79
-17593.77,-10516.90,144.86
-17393.77,-10516.90,133.46
-17193.77,-10516.90,165.86
-16993.77,-10516.90,254.87
-16793.77,-10516.90,265.16
-16593.77,-10516.90,363.61
-16393.77,-10516.90,187.40
-16193.77,-10516.90,162.42
-15993.77,-10516.90,147.58
-15793.77,-10516.90,257.81
-15593.77,-10516.90,206.88
-15393.77,-10516.90,278.23
-15193.77,-10516.90,303.49
-14993.77,-10516.90,233.13
-14793.77,-10516.90,258.34
-14593.77,-10516.90,217.17
-14393.77,-10516.90,194.36
-14193.77,-10516.90,219.11
-13993.77,-10516.90,339.28
-13793.77,-10516.90,228.18
-13593.77,-10516.90,234.60
-13393.77,-10516.90,220.12
-13193.77,-10516.90,248.75
-12993.77,-10516.90,471.74
-12793.77,-10516.90,343.75
-12593.77,-10516.90,324.34
-12393.77,-10516.90,310.56
-12193.77,-10516.90,383.40
-11993.77,-10516.90,197.25
-11793.77,-10516.90,201.14
-11593.77,-10516.90,175.01
-11393.77,-10516.90,162.45
-11193.77,-10516.90,287.29
-10993.77,-10516.90,167.90
-10793.77,-10516.90,152.07
-10593.77,-10516.90,114.41
-10393.77,-10516.90,148.51
-10193.77,-10516.90,113.10
-9993.77,-10516.90,89.64
-9793.77,-10516.90,88.23
-9593.77,-10516.90,86.93
-9393.77,-10516.90,224.00
-9193.77,-10516.90,151.67
-8993.77,-10516.90,174.17
-8793.77,-10516.90,208.69
-8593.77,-10516.90,328.57
-8393.77,-10516.90,241.43
-8193.77,-10516.90,239.88
-7993.77,-10516.90,265.89
-7793.77,-10516.90,259.02
-7593.77,-10516.90,396.62
-7393.77,-10516.90,286.42
-7193.77,-10516.90,344.12
-6993.77,-10516.90,398.02
-6793.77,-10516.90,614.85
-6593.77,-10516.90,428.56
-6393.77,-10516.90,362.45
-6193.77,-10516.90,311.65
-5993.77,-10516.90,242.48
-5793.77,-10516.90,299.83
-5593.77,-10516.90,166.70
-5393.77,-10516.90,185.39
-5193.77,-10516.90,236.87
-4993.77,-10516.90,444.72
-4793.77,-10516.90,379.37
-4593.77,-10516.90,381.05
-4393.77,-10516.90,602.31
-4193.77,-10516.90,665.19
-3993.77,-10516.90,726.38
-3793.77,-10516.90,359.70
-3593.77,-10516.90,340.24
-3393.77,-10516.90,359.72
-3193.77,-10516.90,470.81
-2993.77,-10516.90,0.00
-2793.77,-10516.90,0.00
-2593.77,-10516.90,260.55
-2393.77,-10516.90,331.97
-2193.77,-10516.90,625.42
-1993.77,-10516.90,563.57
-1793.77,-10516.90,611.66
-1593.77,-10516.90,660.25
-1393.77,-10516.90,1080.11
-1193.77,-10516.90,732.23
-993.77,-10516.90,639.71
-793.77,-10516.90,558.41
-593.77,-10516.90,532.76
-393.77,-10516.90,794.03
-193.77,-10516.90,474.31
6.23,-10516.90,459.25
206.23,-10516.90,473.06
406.23,-10516.90,753.05
606.23,-10516.90,536.10
806.23,-10516.90,493.64
1006.23,-10516.90,480.88
1206.23,-10516.90,521.07
1406.23,-10516.90,721.66
1606.23,-10516.90,328.53
1806.23,-10516.90,301.37
2006.23,-10516.90,425.48
2206.23,-10516.90,850.31
2406.23,-10516.90,631.46
2606.23,-10516.90,598.86
2806.23,-10516.90,481.17
3006.23,-10516.90,385.65
3206.23,-10516.90,609.00
3406.23,-10516.90,448.50
3606.23,-10516.90,494.91
3806.23,-10516.90,567.16
4006.23,-10516.90,903.69
4206.23,-10516.90,594.87
4406.23,-10516.90,609.05
4606.23,-10516.90,629.48
4806.23,-10516.90,586.44
5006.23,-10516.90,729.13
5206.23,-10516.90,423.76
5406.23,-10516.90,430.69
5606.23,-10516.90,475.44
5806.23,-10516.90,756.35
6006.23,-10516.90,523.63
6206.23,-10516.90,505.09
6406.23,-10516.90,425.00
6606.23,-10516.90,393.22
6806.23,-10516.90,549.80
7006.23,-10516.90,338.17
7206.23,-10516.90,360.48
7406.23,-10516.90,299.85
7606.23,-10516.90,422.61
7806.23,-10516.90,234.69
8006.23,-10516.90,264.07
8206.23,-10516.90,328.22
8406.23,-10516.90,406.71
8606.23,-10516.90,603.52
8806.23,-10516.90,254.17
9006.23,-10516.90,170.32
9206.23,-10516.90,81.11
9406.23,-10516.90,103.77
9606.23,-10516.90,68.07
9806.23,-10516.90,73.77
10006.23,-10516.90,63.94
10206.23,-10516.90,64.44
10406.23,-10516.90,127.33
10606.23,-10516.90,66.16
10806.23,-10516.90,57.27
11006.23,-10516.90,66.85
11206.23,-10516.90,89.77
11406.23,-10516.90,62.45
11606.23,-10516.90,78.45
11806.23,-10516.90,112.03
12006.23,-10516.90,119.82
12206.23,-10516.90,193.34
12406.23,-10516.90,122.53
12606.23,-10516.90,147.68
12806.23,-10516.90,176.43
13006.23,-10516.90,251.71
13206.23,-10516.90,147.73
13406.23,-10516.90,131.03
13606.23,-10516.90,123.43
13806.23,-10516.90,107.53
14006.23,-10516.90,169.51
14206.23,-10516.90,83.84
14406.23,-10516.90,46.58
14606.23,-10516.90,44.92
14806.23,-10516.90,81.39
15006.23,-10516.90,58.47
15206.23,-10516.90,64.88
15406.23,-10516.90,66.97
15606.23,-10516.90,64.76
15806.23,-10516.90,98.39
16006.23,-10516.90,81.93
16206.23,-10516.90,87.96
16406.23,-10516.90,123.20
16606.23,-10516.90,193.61
16806.23,-10516.90,118.98
17006.23,-10516.90,100.05
17206.23,-10516.90,81.44
17406.23,-10516.90,77.50
17606.23,-10516.90,116.68
17806.23,-10516.90,73.28
18006.23,-10516.90,49.65
18206.23,-10516.90,34.72
18406.23,-10516.90,38.87
18606.23,-10516.90,22.82
18806.23,-10516.90,23.23
19006.23,-10516.90,26.99
19206.23,-10516.90,23.96
19406.23,-10516.90,44.63
19606.23,-10516.90,35.15
19806.23,-10516.90,42.83
20006.23,-10516.90,41.76
20206.23,-10516.90,48.95
20406.23,-10516.90,28.12
20606.23,-10516.90,24.66
20806.23,-10516.90,15.13
21006.23,-10516.90,19.67
21206.23,-10516.90,21.86
21406.23,-10516.90,11.51
21606.23,-10516.90,11.01
21806.23,-10516.90,10.91
22006.23,-10516.90,13.27
22206.23,-10516.90,34.43
22406.23,-10516.90,29.25
22606.23,-10516.90,34.77
22806.23,-10516.90,40.18
23006.23,-10516.90,68.98
23206.23,-10516.90,47.78
23406.23,-10516.90,45.70
23606.23,-10516.90,53.27
23806.23,-10516.90,53.79
24006.23,-10516.90,95.64
24206.23,-10516.90,68.80
24406.23,-10516.90,62.46
24606.23,-10516.90,76.48
24806.23,-10516.90,126.05
25006.23,-10516.90,66.48
25206.23,-10516.90,57.91
25406.23,-10516.90,32.22
25606.23,-10516.90,24.18
25806.23,-10516.90,27.87
26006.23,-10516.90,12.70
26206.23,-10516.90,15.14
26406.23,-10516.90,16.30
26606.23,-10516.90,23.75
26806.23,-10516.90,15.18
27006.23,-10516.90,14.11
27206.23,-10516.90,14.87
27406.23,-10516.90,14.19
27606.23,-10516.90,20.71
27806.23,-10516.90,13.79
28006.23,-10516.90,11.33
28206.23,-10516.90,10.95
28406.23,-10516.90,19.63
28606.23,-10516.90,16.04
28806.23,-10516.90,15.74
29006.23,-10516.90,15.81
29206.23,-10516.90,11.91
29406.23,-10516.90,17.20
29606.23,-10516.90,12.23
29806.23,-10516.90,10.60
30006.23,-10516.90,12.89
30206.23,-10516.90,14.96
30406.23,-10516.90,9.21
30606.23,-10516.90,9.61
30806.23,-10516.90,12.02
31006.23,-10516.90,16.26
31206.23,-10516.90,40.96
31406.23,-10516.90,32.66
31606.23,-10516.90,37.57
31806.23,-10516.90,39.60
32006.23,-10516.90,61.77
32206.23,-10516.90,37.80
32406.23,-10516.90,34.43
32606.23,-10516.90,27.54
32806.23,-10516.90,21.88
33006.23,-10516.90,32.68
33206.23,-10516.90,20.20
33406.23,-10516.90,28.65
33606.23,-10516.90,33.17
33806.23,-10516.90,58.35
34006.23,-10516.90,40.18
34206.23,-10516.90,42.31
34406.23,-10516.90,39.21
34606.23,-10516.90,39.26
34806.23,-10516.90,38.75
35006.23,-10516.90,18.04
35206.23,-10516.90,15.36
35406.23,-10516.90,18.61
35606.23,-10516.90,31.42
35806.23,-10516.90,19.52
36006.23,-10516.90,16.18
36206.23,-10516.90,13.72
36406.23,-10516.90,11.22
36606.23,-10516.90,15.30
36806.23,-10516.90,9.75
37006.23,-10516.90,9.78
37206.23,-10516.90,9.36
37406.23,-10516.90,15.61
37606.23,-10516.90,10.86
37806.23,-10516.90,9.67
38006.23,-10516.90,8.90
38206.23,-10516.90,8.34
38406.23,-10516.90,10.54
38606.23,-10516.90,6.96
38806.23,-10516.90,6.69
39006.23,-10516.90,6.55
39206.23,-10516.90,9.42
39406.23,-10516.90,6.48
39606.23,-10516.90,6.71
39806.23,-10516.90,7.23
40006.23,-10516.90,7.79
40206.23,-10516.90,13.98
40406.23,-10516.90,13.55
40606.23,-10516.90,16.93
40806.23,-10516.90,16.65
-24993.77,-10716.90,154.84
-24793.77,-10716.90,174.85
-24593.77,-10716.90,124.21
-24393.77,-10716.90,161.65
-24193.77,-10716.90,196.27
-23993.77,-10716.90,208.88
-23793.77,-10716.90,254.43
-23593.77,-10716.90,116.86
-23393.77,-10716.90,100.30
-23193.77,-10716.90,97.07
-22993.77,-10716.90,94.47
-22793.77,-10716.90,43.37
-22593.77,-10716.90,52.69
-22393.77,-10716.90,105.04
-22193.77,-10716.90,124.59
-21993.77,-10716.90,215.93
-21793.77,-10716.90,151.07
-21593.77,-10716.90,145.92
-21393.77,-10716.90,119.49
-21193.77,-10716.90,176.20
-20993.77,-10716.90,102.83
-20793.77,-10716.90,91.51
-20593.77,-10716.90,87.12
-20393.77,-10716.90,94.82
-20193.77,-10716.90,153.65
-19993.77,-10716.90,97.63
-19793.77,-10716.90,96.43
-19593.77,-10716.90,107.81
-19393.77,-10716.90,190.01
-19193.77,-10716.90,143.74
-18993.77,-10716.90,158.11
-18793.77,-10716.90,192.05
-18593.77,-10716.90,165.28
-18393.77,-10716.90,187.88
-18193.77,-10716.90,107.25
-17993.77,-10716.90,115.12
-17793.77,-10716.90,100.44
-17593.77,-10716.90,154.09
-17393.77,-10716.90,136.01
-17193.77,-10716.90,183.87
-16993.77,-10716.90,258.95
-16793.77,-10716.90,218.67
-16593.77,-10716.90,318.66
-16393.77,-10716.90,194.07
-16193.77,-10716.90,158.11
-15993.77,-10716.90,169.09
-15793.77,-10716.90,294.72
-15593.77,-10716.90,226.52
-15393.77,-10716.90,295.17
-15193.77,-10716.90,334.82
-14993.77,-10716.90,240.00
-14793.77,-10716.90,321.26
-14593.77,-10716.90,218.65
-14393.77,-10716.90,242.19
-14193.77,-10716.90,266.98
-13993.77,-10716.90,413.02
-13793.77,-10716.90,230.59
-13593.77,-10716.90,196.83
-13393.77,-10716.90,176.88
-13193.77,-10716.90,217.39
-12993.77,-10716.90,452.72
-12793.77,-10716.90,333.36
-12593.77,-10716.90,318.05
-12393.77,-10716.90,289.36
-12193.77,-10716.90,419.63
-11993.77,-10716.90,242.66
-11793.77,-10716.90,231.84
-11593.77,-10716.90,198.20
-11393.77,-10716.90,176.36
-11193.77,-10716.90,254.95
-10993.77,-10716.90,152.48
-10793.77,-10716.90,107.79
-10593.77,-10716.90,79.48
-10393.77,-10716.90,92.92
-10193.77,-10716.90,55.03
-9993.77,-10716.90,52.25
-9793.77,-10716.90,56.65
-9593.77,-10716.90,66.37
-9393.77,-10716.90,189.69
-9193.77,-10716.90,146.96
-8993.77,-10716.90,172.14
-8793.77,-10716.90,193.87
-8593.77,-10716.90,324.02
-8393.77,-10716.90,268.59
-8193.77,-10716.90,240.25
-7993.77,-10716.90,259.59
-7793.77,-10716.90,233.14
-7593.77,-10716.90,264.97
-7393.77,-10716.90,238.62
-7193.77,-10716.90,324.36
-6993.77,-10716.90,344.96
-6793.77,-10716.90,584.80
-6593.77,-10716.90,412.49
-6393.77,-10716.90,357.91
-6193.77,-10716.90,267.49
-5993.77,-10716.90,201.66
-5793.77,-10716.90,245.76
-5593.77,-10716.90,142.98
-5393.77,-10716.90,175.82
-5193.77,-10716.90,227.35
-4993.77,-10716.90,402.10
-4793.77,-10716.90,302.84
-4593.77,-10716.90,309.12
-4393.77,-10716.90,497.16
-4193.77,-10716.90,641.71
-3993.77,-10716.90,835.94
-3793.77,-10716.90,512.60
-3593.77,-10716.90,516.17
-3393.77,-10716.90,494.62
-3193.77,-10716.90,638.59
-2993.77,-10716.90,0.00
-2793.77,-10716.90,0.00
-2593.77,-10716.90,226.98
-2393.77,-10716.90,318.50
-2193.77,-10716.90,618.10
-1993.77,-10716.90,565.77
-1793.77,-10716.90,603.92
-1593.77,-10716.90,656.17
-1393.77,-10716.90,1058.36
-1193.77,-10716.90,647.78
-993.77,-10716.90,613.52
-793.77,-10716.90,551.98
-593.77,-10716.90,568.54
-393.77,-10716.90,733.23
-193.77,-10716.90,372.22
6.23,-10716.90,340.71
206.23,-10716.90,329.62
406.23,-10716.90,636.91
606.23,-10716.90,540.83
806.23,-10716.90,512.96
1006.23,-10716.90,515.43
1206.23,-10716.90,591.37
1406.23,-10716.90,747.52
1606.23,-10716.90,393.42
1806.23,-10716.90,386.12
2006.23,-10716.90,468.26
2206.23,-10716.90,885.66
2406.23,-10716.90,657.55
2606.23,-10716.90,657.28
2806.23,-10716.90,636.03
3006.23,-10716.90,521.59
3206.23,-10716.90,778.59
3406.23,-10716.90,576.51
3606.23,-10716.90,583.42
3806.23,-10716.90,560.12
4006.23,-10716.90,825.97
4206.23,-10716.90,577.10
4406.23,-10716.90,599.82
4606.23,-10716.90,637.10
4806.23,-10716.90,576.53
5006.23,-10716.90,723.52
5206.23,-10716.90,425.74
5406.23,-10716.90,458.00
5606.23,-10716.90,515.86
5806.23,-10716.90,811.98
6006.23,-10716.90,531.88
6206.23,-10716.90,481.02
6406.23,-10716.90,409.90
6606.23,-10716.90,342.29
6806.23,-10716.90,422.02
7006.23,-10716.90,312.14
7206.23,-10716.90,386.75
7406.23,-10716.90,385.13
7606.23,-10716.90,468.62
7806.23,-10716.90,286.02
8006.23,-10716.90,316.20
8206.23,-10716.90,341.80
8406.23,-10716.90,408.81
8606.23,-10716.90,562.30
8806.23,-10716.90,245.06
9006.23,-10716.90,93.04
9206.23,-10716.90,96.07
9406.23,-10716.90,112.10
9606.23,-10716.90,69.04
9806.23,-10716.90,82.62
10006.23,-10716.90,82.07
10206.23,-10716.90,76.99
10406.23,-10716.90,116.11
10606.23,-10716.90,74.41
10806.23,-10716.90,78.66
11006.23,-10716.90,72.56
11206.23,-10716.90,96.25
11406.23,-10716.90,68.84
11606.23,-10716.90,84.01
11806.23,-10716.90,96.14
12006.23,-10716.90,103.87
12206.23,-10716.90,170.39
12406.23,-10716.90,128.64
12606.23,-10716.90,129.17
12806.23,-10716.90,149.40
13006.23,-10716.90,232.21
13206.23,-10716.90,140.27
13406.23,-10716.90,134.36
13606.23,-10716.90,140.31
13806.23,-10716.90,150.86
14006.23,-10716.90,205.67
14206.23,-10716.90,103.24
14406.23,-10716.90,72.02
14606.23,-10716.90,66.28
14806.23,-10716.90,86.28
15006.23,-10716.90,48.85
15206.23,-10716.90,73.03
15406.23,-10716.90,82.22
15606.23,-10716.90,87.97
15806.23,-10716.90,118.84
16006.23,-10716.90,90.37
16206.23,-10716.90,106.92
16406.23,-10716.90,128.98
16606.23,-10716.90,162.99
16806.23,-10716.90,95.78
17006.23,-10716.90,80.09
17206.23,-10716.90,65.78
17406.23,-10716.90,63.80
17606.23,-10716.90,109.60
17806.23,-10716.90,74.27
18006.23,-10716.90,70.10
18206.23,-10716.90,49.89
18406.23,-10716.90,55.08
18606.23,-10716.90,25.75
18806.23,-10716.90,24.97
19006.23,-10716.90,21.03
19206.23,-10716.90,19.12
19406.23,-10716.90,36.69
19606.23,-10716.90,35.97
19806.23,-10716.90,43.92
20006.23,-10716.90,35.05
20206.23,-10716.90,45.36
20406.23,-10716.90,20.20
20606.23,-10716.90,18.70
20806.23,-10716.90,14.00
21006.23,-10716.90,14.10
21206.23,-10716.90,17.24
21406.23,-10716.90,10.17
21606.23,-10716.90,11.08
21806.23,-10716.90,12.55
22006.23,-10716.90,16.28
22206.23,-10716.90,51.42
22406.23,-10716.90,41.28
22606.23,-10716.90,57.62
22806.23,-10716.90,61.43
23006.23,-10716.90,91.59
23206.23,-10716.90,63.44
23406.23,-10716.90,62.93
23606.23,-10716.90,65.05
23806.23,-10716.90,56.90
24006.23,-10716.90,88.29
24206.23,-10716.90,67.04
24406.23,-10716.90,62.04
24606.23,-10716.90,61.87
24806.23,-10716.90,109.03
25006.23,-10716.90,58.64
25206.23,-10716.90,44.23
25406.23,-10716.90,28.27
25606.23,-10716.90,23.25
25806.23,-10716.90,26.91
26006.23,-10716.90,15.48
26206.23,-10716.90,10.96
26406.23,-10716.90,14.11
26606.23,-10716.90,18.34
26806.23,-10716.90,8.68
27006.23,-10716.90,15.12
27206.23,-10716.90,14.12
27406.23,-10716.90,12.44
27606.23,-10716.90,18.20
27806.23,-10716.90,6.24
28006.23,-10716.90,12.91
28206.23,-10716.90,12.24
28406.23,-10716.90,18.27
28606.23,-10716.90,13.43
28806.23,-10716.90,13.48
29006.23,-10716.90,13.11
29206.23,-10716.90,10.98
29406.23,-10716.90,17.74
29606.23,-10716.90,13.76
29806.23,-10716.90,15.41
30006.23,-10716.90,14.82
30206.23,-10716.90,16.98
30406.23,-10716.90,10.30
30606.23,-10716.90,12.30
30806.23,-10716.90,7.26
31006.23,-10716.90,16.98
31206.23,-10716.90,43.85
31406.23,-10716.90,36.73
31606.23,-10716.90,59.56
31806.23,-10716.90,64.86
32006.23,-10716.90,77.50
32206.23,-10716.90,43.18
32406.23,-10716.90,38.89
32606.23,-10716.90,32.44
32806.23,-10716.90,31.68
33006.23,-10716.90,28.32
33206.23,-10716.90,15.82
33406.23,-10716.90,17.66
33606.23,-10716.90,19.73
33806.23,-10716.90,42.52
34006.23,-10716.90,36.64
34206.23,-10716.90,46.06
34406.23,-10716.90,61.28
34606.23,-10716.90,50.51
34806.23,-10716.90,56.19
35006.23,-10716.90,29.18
35206.23,-10716.90,20.76
35406.23,-10716.90,26.45
35606.23,-10716.90,47.97
35806.23,-10716.90,28.29
36006.23,-10716.90,20.39
36206.23,-10716.90,15.32
36406.23,-10716.90,11.92
36606.23,-10716.90,15.38
36806.23,-10716.90,9.98
37006.23,-10716.90,9.86
37206.23,-10716.90,9.29
37406.23,-10716.90,12.86
37606.23,-10716.90,8.44
37806.23,-10716.90,8.16
38006.23,-10716.90,7.88
38206.23,-10716.90,7.70
38406.23,-10716.90,10.94
38606.23,-10716.90,7.20
38806.23,-10716.90,6.74
39006.23,-10716.90,6.55
39206.23,-10716.90,9.56
39406.23,-10716.90,6.46
39606.23,-10716.90,6.60
39806.23,-10716.90,7.03
40006.23,-10716.90,7.49
40206.23,-10716.90,14.25
40406.23,-10716.90,10.98
40606.23,-10716.90,12.20
40806.23,-10716.90,12.65
-24993.77,-10916.90,156.74
-24793.77,-10916.90,198.26
-24593.77,-10916.90,145.82
-24393.77,-10916.90,162.43
-24193.77,-10916.90,206.03
-23993.77,-10916.90,226.19
-23793.77,-10916.90,239.53
-23593.77,-10916.90,127.21
-23393.77,-10916.90,106.53
-23193.77,-10916.90,94.60
-22993.77,-10916.90,92.18
-22793.77,-10916.90,31.11
-22593.77,-10916.90,48.82
-22393.77,-10916.90,92.93
-22193.77,-10916.90,108.01
-21993.77,-10916.90,188.42
-21793.77,-10916.90,131.05
-21593.77,-10916.90,137.85
-21393.77,-10916.90,141.15
-21193.77,-10916.90,171.96
-20993.77,-10916.90,113.88
-20793.77,-10916.90,98.79
-20593.77,-10916.90,104.70
-20393.77,-10916.90,102.12
-20193.77,-10916.90,155.92
-19993.77,-10916.90,108.03
-19793.77,-10916.90,122.77
-19593.77,-10916.90,121.23
-19393.77,-10916.90,208.52
-19193.77,-10916.90,158.59
-18993.77,-10916.90,192.83
-18793.77,-10916.90,192.68
-18593.77,-10916.90,146.70
-18393.77,-10916.90,156.72
-18193.77,-10916.90,109.59
-17993.77,-10916.90,110.02
-17793.77,-10916.90,111.19
-17593.77,-10916.90,168.56
-17393.77,-10916.90,141.95
-17193.77,-10916.90,193.98
-16993.77,-10916.90,233.48
-16793.77,-10916.90,172.24
-16593.77,-10916.90,260.82
-16393.77,-10916.90,188.20
-16193.77,-10916.90,185.98
-15993.77,-10916.90,205.72
-15793.77,-10916.90,335.39
-15593.77,-10916.90,280.04
-15393.77,-10916.90,326.49
-15193.77,-10916.90,363.19
-14993.77,-10916.90,293.83
-14793.77,-10916.90,439.02
-14593.77,-10916.90,263.64
-14393.77,-10916.90,271.79
-14193.77,-10916.90,328.74
-13993.77,-10916.90,455.10
-13793.77,-10916.90,209.19
-13593.77,-10916.90,155.63
-13393.77,-10916.90,164.84
-13193.77,-10916.90,214.91
-12993.77,-10916.90,440.02
-12793.77,-10916.90,316.37
-12593.77,-10916.90,321.26
-12393.77,-10916.90,280.95
-12193.77,-10916.90,422.27
-11993.77,-10916.90,263.09
-11793.77,-10916.90,245.12
-11593.77,-10916.90,202.73
-11393.77,-10916.90,161.17
-11193.77,-10916.90,223.61
-10993.77,-10916.90,115.16
-10793.77,-10916.90,83.44
-10593.77,-10916.90,56.93
-10393.77,-10916.90,81.11
-10193.77,-10916.90,45.63
-9993.77,-10916.90,46.42
-9793.77,-10916.90,63.80
-9593.77,-10916.90,73.58
-9393.77,-10916.90,201.65
-9193.77,-10916.90,164.87
-8993.77,-10916.90,165.87
-8793.77,-10916.90,188.68
-8593.77,-10916.90,340.85
-8393.77,-10916.90,286.79
-8193.77,-10916.90,236.45
-7993.77,-10916.90,224.22
-7793.77,-10916.90,216.03
-7593.77,-10916.90,247.57
-7393.77,-10916.90,208.53
-7193.77,-10916.90,262.99
-6993.77,-10916.90,304.75
-6793.77,-10916.90,554.66
-6593.77,-10916.90,399.93
-6393.77,-10916.90,356.58
-6193.77,-10916.90,251.99
-5993.77,-10916.90,207.17
-5793.77,-10916.90,245.40
-5593.77,-10916.90,154.38
-5393.77,-10916.90,168.34
-5193.77,-10916.90,210.52
-4993.77,-10916.90,342.28
-4793.77,-10916.90,231.94
-4593.77,-10916.90,248.48
-4393.77,-10916.90,488.29
-4193.77,-10916.90,632.04
-3993.77,-10916.90,966.57
-3793.77,-10916.90,662.69
-3593.77,-10916.90,656.75
-3393.77,-10916.90,577.37
-3193.77,-10916.90,711.04
-2993.77,-10916.90,0.00
-2793.77,-10916.90,0.00
-2593.77,-10916.90,292.47
-2393.77,-10916.90,330.23
-2193.77,-10916.90,541.38
-1993.77,-10916.90,449.65
-1793.77,-10916.90,521.00
-1593.77,-10916.90,589.23
-1393.77,-10916.90,1070.90
-1193.77,-10916.90,622.78
-993.77,-10916.90,584.95
-793.77,-10916.90,530.62
-593.77,-10916.90,516.39
-393.77,-10916.90,662.94
-193.77,-10916.90,337.20
6.23,-10916.90,258.72
206.23,-10916.90,305.27
406.23,-10916.90,602.64
606.23,-10916.90,490.38
806.23,-10916.90,580.58
1006.23,-10916.90,564.92
1206.23,-10916.90,638.46
1406.23,-10916.90,861.96
1606.23,-10916.90,500.55
1806.23,-10916.90,495.57
2006.23,-10916.90,549.09
2206.23,-10916.90,924.13
2406.23,-10916.90,693.86
2606.23,-10916.90,714.31
2806.23,-10916.90,675.58
3006.23,-10916.90,649.93
3206.23,-10916.90,983.86
3406.23,-10916.90,664.68
3606.23,-10916.90,590.51
3806.23,-10916.90,589.01
4006.23,-10916.90,806.00
4206.23,-10916.90,485.32
4406.23,-10916.90,585.02
4606.23,-10916.90,635.78
4806.23,-10916.90,572.15
5006.23,-10916.90,805.78
5206.23,-10916.90,511.65
5406.23,-10916.90,518.51
5606.23,-10916.90,550.85
5806.23,-10916.90,825.34
6006.23,-10916.90,531.62
6206.23,-10916.90,490.46
6406.23,-10916.90,427.45
6606.23,-10916.90,342.39
6806.23,-10916.90,397.81
7006.23,-10916.90,262.87
7206.23,-10916.90,340.98
7406.23,-10916.90,347.75
7606.23,-10916.90,401.80
7806.23,-10916.90,270.67
8006.23,-10916.90,351.22
8206.23,-10916.90,353.79
8406.23,-10916.90,379.07
8606.23,-10916.90,555.20
8806.23,-10916.90,115.05
9006.23,-10916.90,122.48
9206.23,-10916.90,119.78
9406.23,-10916.90,122.91
9606.23,-10916.90,67.13
9806.23,-10916.90,82.32
10006.23,-10916.90,80.85
10206.23,-10916.90,70.75
10406.23,-10916.90,84.42
10606.23,-10916.90,61.96
10806.23,-10916.90,71.62
11006.23,-10916.90,70.48
11206.23,-10916.90,97.30
11406.23,-10916.90,72.45
11606.23,-10916.90,75.09
11806.23,-10916.90,74.37
12006.23,-10916.90,84.04
12206.23,-10916.90,141.73
12406.23,-10916.90,116.62
12606.23,-10916.90,138.56
12806.23,-10916.90,134.30
13006.23,-10916.90,181.56
13206.23,-10916.90,95.24
13406.23,-10916.90,88.70
13606.23,-10916.90,105.45
13806.23,-10916.90,120.00
14006.23,-10916.90,201.67
14206.23,-10916.90,122.37
14406.23,-10916.90,100.97
14606.23,-10916.90,81.24
14806.23,-10916.90,105.83
15006.23,-10916.90,67.55
15206.23,-10916.90,75.47
15406.23,-10916.90,79.98
15606.23,-10916.90,93.31
15806.23,-10916.90,113.87
16006.23,-10916.90,86.86
16206.23,-10916.90,117.20
16406.23,-10916.90,128.86
16606.23,-10916.90,147.05
16806.23,-10916.90,68.54
17006.23,-10916.90,57.04
17206.23,-10916.90,42.94
17406.23,-10916.90,36.98
17606.23,-10916.90,77.70
17806.23,-10916.90,54.58
18006.23,-10916.90,54.37
18206.23,-10916.90,43.81
18406.23,-10916.90,55.65
18606.23,-10916.90,30.72
18806.23,-10916.90,22.41
19006.23,-10916.90,15.72
19206.23,-10916.90,14.96
19406.23,-10916.90,32.61
19606.23,-10916.90,42.60
19806.23,-10916.90,39.78
20006.23,-10916.90,33.74
20206.23,-10916.90,41.39
20406.23,-10916.90,19.14
20606.23,-10916.90,18.18
20806.23,-10916.90,18.58
21006.23,-10916.90,16.15
21206.23,-10916.90,18.62
21406.23,-10916.90,11.21
21606.23,-10916.90,12.70
21806.23,-10916.90,15.18
22006.23,-10916.90,17.70
22206.23,-10916.90,47.91
22406.23,-10916.90,32.05
22606.23,-10916.90,47.20
22806.23,-10916.90,42.98
23006.23,-10916.90,82.07
23206.23,-10916.90,63.72
23406.23,-10916.90,68.82
23606.23,-10916.90,66.91
23806.23,-10916.90,48.21
24006.23,-10916.90,64.83
24206.23,-10916.90,44.24
24406.23,-10916.90,43.68
24606.23,-10916.90,59.95
24806.23,-10916.90,95.99
25006.23,-10916.90,52.04
25206.23,-10916.90,31.60
25406.23,-10916.90,24.16
25606.23,-10916.90,21.19
25806.23,-10916.90,30.52
26006.23,-10916.90,20.48
26206.23,-10916.90,14.67
26406.23,-10916.90,10.19
26606.23,-10916.90,13.60
26806.23,-10916.90,12.13
27006.23,-10916.90,14.49
27206.23,-10916.90,9.18
27406.23,-10916.90,10.58
27606.23,-10916.90,15.41
27806.23,-10916.90,12.32
28006.23,-10916.90,14.27
28206.23,-10916.90,13.27
28406.23,-10916.90,16.34
28606.23,-10916.90,11.91
28806.23,-10916.90,13.01
29006.23,-10916.90,11.73
29206.23,-10916.90,10.23
29406.23,-10916.90,15.74
29606.23,-10916.90,10.79
29806.23,-10916.90,12.77
30006.23,-10916.90,12.71
30206.23,-10916.90,17.39
30406.23,-10916.90,11.47
30606.23,-10916.90,13.99
30806.23,-10916.90,14.38
31006.23,-10916.90,18.00
